id,year,NDVI_08,NDVI_09,NDVI_10,NDVI_11,NDVI_12,NDVI_01,NDVI_02,NDVI_03,NDVI_04,NDVI_05,NDVI_06,NDVI_07,Cover_crop
8.0,2019.0,0.1985462566332273,0.1955053593258487,0.1922115175314765,0.299729949638939,0.8584465472731554,0.8628933787889601,0.2153678694983541,0.1772381479788928,0.7824537318705495,0.8673718133625519,0.8432883272346103,0.2700387422293703,double
8.0,2020.0,0.1911581095121767,0.1431733993081253,0.1227908504980953,0.1577530725943348,0.8536895381418633,0.919131948336689,0.8731097545485274,0.6529766968879127,0.8954312751231172,0.8853877373390664,0.7562886472741048,0.2517936478168269,double
8.0,2021.0,0.1737331893313252,0.1375341935140226,0.1967765931289444,0.263187186799294,0.5725461473367605,0.8848102093805162,0.1182982498056363,0.2518977222987889,0.6211537577671208,0.5728943583029685,0.2674310783213005,0.1417857076735671,double
8.0,2022.0,0.1081500912766501,0.1010428751118518,0.1102295489647862,0.2475542384288929,0.6598812005031642,0.7156390185289837,0.5403793223006697,0.201245959208626,0.5878001007626764,0.5962966959440287,0.5216928304516475,0.1882850505013533,double
9.0,2019.0,0.1921250795491811,0.1903583816709982,0.154784438398185,0.4030984889688928,0.9113232166991776,0.8695799032508645,0.2063765809293064,0.5009110377185182,0.7645339079262392,0.8460082914446144,0.5869052311393197,0.2041023714333052,double
9.0,2020.0,0.1927019296766467,0.1788056046146042,0.1433953578312474,0.1583498653565944,0.8611568149766071,0.9293020290145948,0.8756454952400122,0.2241120838914703,0.6446365278389504,0.8162448922056277,0.8151223460267673,0.4303298275189866,double
9.0,2021.0,0.1421765853977837,0.1372143928050125,0.1011460184761552,0.2138172012637044,0.2288206999874094,0.5583699884768245,0.5530882326757912,0.5300600669746269,0.2895084413449521,0.2074916225958021,0.1644189168908283,0.1452200402657511,single
9.0,2022.0,0.1299232927574644,0.1274005100022066,0.1050544303412677,0.2244581649639389,0.602624552520161,0.6892566816717606,0.4002775710315209,0.1977849133006932,0.6223977256239944,0.5705508222047871,0.4921183329875137,0.1620553798255655,double
10.0,2019.0,0.3362873235244128,0.2363363315676685,0.2714003690857273,0.5905103779514346,0.8487213783106321,0.754721061148979,0.1967809587008669,0.3971722689263511,0.793628462104652,0.8788557236625187,0.8653469385091943,0.5464894246907565,double
10.0,2020.0,0.3431695185811692,0.1620927786301536,0.1270119847502309,0.2905763789802357,0.7621414260156854,0.8060448300915112,0.2037204916668876,0.5386379393611265,0.8616564460715889,0.8855469998671603,0.8452159176356407,0.7456903830970314,double
10.0,2021.0,0.3766606891947026,0.1798624170655237,0.1828034861763181,0.4375382297533716,0.8308253248967324,0.3707052798539835,0.1199656047504371,0.3998643518778875,0.5658656136654343,0.5633209229772489,0.4770500691735094,0.3365194573390636,double
10.0,2022.0,0.1776792820684729,0.1348478279544307,0.1218891242612687,0.3490388732072348,0.6716463767080856,0.6855854435551164,0.2891064086147892,0.1465065063722633,0.4719431152130522,0.6274110848670975,0.564544933022218,0.4332735347305868,double
11.0,2019.0,0.1619107623164776,0.1673188580009418,0.16002749645656,0.3127162916752427,0.8956954394253565,0.9050659332151366,0.6769928910468853,0.2419475445552684,0.803388934861529,0.8651194540535656,0.8320595666444206,0.2391579832195391,double
11.0,2020.0,0.1942201448554092,0.1558687120533102,0.1268450162254848,0.1809714929633881,0.8583796218709779,0.9287942740562652,0.7795922096266333,0.1958346721858628,0.7878651387927407,0.8719370387272604,0.8258663421471959,0.3741643238151917,double
11.0,2021.0,0.1966358654881217,0.1254774309132706,0.1318161639776757,0.5430281462389106,0.8759012693074536,0.7663191793439581,0.1573999559226838,0.4741701576898214,0.6148446853596901,0.5210974487904212,0.1539831413946145,0.1221638968405954,double
11.0,2022.0,0.1021311684780155,0.1042673848965141,0.1265263730979008,0.355780528003884,0.6817283606309873,0.655785114974578,0.1551045305753781,0.5228230942048095,0.6124836549290891,0.5440807081758215,0.1810300764320723,0.124219678854644,double
12.0,2019.0,0.1743776528948983,0.1714016851997328,0.2237339907899455,0.3243441653857475,0.8573683236477594,0.9063062355423877,0.5958504343222072,0.2288648873709162,0.7293080482368152,0.8717361928934574,0.8400364443214651,0.2557286655478194,double
12.0,2020.0,0.2077462140030126,0.1234217094830759,0.1138270399518886,0.1752733255442361,0.8002971978454003,0.9305512865451492,0.8916543664578659,0.2060790459836389,0.784845110882214,0.8639942814368278,0.785617658052494,0.3431025194607286,double
12.0,2021.0,0.1943498099984064,0.1316483596133258,0.1480574688923061,0.6319202688593936,0.8648961301497354,0.8178074176586261,0.1238693533675592,0.4026387121555219,0.6164995973878148,0.5175742718547269,0.1572368148696264,0.130427847778493,double
12.0,2022.0,0.1172936653177736,0.1113075918330343,0.1366896299273467,0.2787484835497389,0.6784104233357781,0.6486744456494327,0.166970791177713,0.5409408992330857,0.5939950292518619,0.5242909351931955,0.1710120523281977,0.1265763001968436,double
13.0,2019.0,0.1969260599033811,0.1728663703774349,0.154307171368725,0.6362430476035956,0.9111941667936772,0.9096276682126792,0.2273973606974091,0.5547254279532717,0.8647744873003022,0.8477133093209955,0.4833646133885287,0.199456540278598,double
13.0,2020.0,0.1797679484682647,0.1243736347179042,0.1109072170120283,0.2790864259884901,0.8348976391433023,0.9257899516832274,0.8169857334195978,0.771032138347854,0.8630404726957284,0.8550592283209959,0.4119793720145842,0.18328584286251,double
13.0,2021.0,0.1494889633537214,0.1375184728896744,0.2135191395617042,0.7161894415292616,0.8167080105986064,0.6161852125038328,0.2040706270174594,0.5114169977590683,0.5713487629946882,0.3499629866750556,0.1370395839935841,0.1133422000988532,double
13.0,2022.0,0.1122821454243369,0.1065977491170952,0.1300670634730499,0.2024912593356505,0.6065685027032917,0.6921297817947646,0.5673099330239181,0.3643611431061864,0.5901722057788089,0.5803445751014766,0.328984658424618,0.1494658291749477,double
14.0,2019.0,0.261879975598193,0.227512565897452,0.2163067332565763,0.3371620669241473,0.8392722799915204,0.8432839580458498,0.2306503477209449,0.5653965826629211,0.822844498325633,0.8339142381736417,0.5128593331080763,0.3898101295919291,double
14.0,2020.0,0.2480317093872661,0.1992541255330288,0.1662446403583981,0.2203222283886606,0.6713067280085037,0.927360967925172,0.9118877149364696,0.3823432615487484,0.7765707937027203,0.8837712913714372,0.6058505154919553,0.3690337094377802,double
14.0,2021.0,0.254814972190329,0.2520887177997006,0.1911467559966101,0.5793701506981078,0.817333314277933,0.8974979523150808,0.1310756583335646,0.4582932249716535,0.6179023839323854,0.540569069674527,0.187996220662445,0.1606901361515648,double
14.0,2022.0,0.1432983509501627,0.13680832876393,0.1268992571529565,0.3342315349559012,0.6007478914340069,0.6188389572536312,0.4016682528116285,0.4823245777033584,0.6321322950214964,0.5725507857428415,0.3489739942462326,0.1779741242157493,double
15.0,2019.0,0.1590045152022802,0.148002538044537,0.1691390859186101,0.3185458295147469,0.8357397535858007,0.8323957161852501,0.3173447673296137,0.616441339765798,0.8612305576719859,0.8215004698157008,0.4399728064878941,0.1933355441089232,double
15.0,2020.0,0.1579669512048042,0.1499683341822957,0.1474517866509,0.2724294518353375,0.8094530293916499,0.8822339343905309,0.2148158483848934,0.6446704366177322,0.8648720536788013,0.7725240350964263,0.2852091902188845,0.1964929529533322,double
15.0,2021.0,0.1742254445833415,0.1570046282020041,0.2168215755104824,0.3789576821823544,0.8052892985270821,0.9007936104184924,0.1996659594564428,0.2032392534719379,0.5488360287852568,0.5223507980177523,0.3967201938585565,0.1755725015508195,double
15.0,2022.0,0.1375182941604694,0.1283367904337154,0.1754415529703605,0.1808329815357263,0.5072218923041311,0.6788245367284791,0.287444072068301,0.1941691280978811,0.4999211274459935,0.513692194295472,0.4177520218916921,0.1650550537043981,double
16.0,2019.0,0.2503455020558975,0.3012787687595986,0.2260547857167358,0.3718182313421177,0.8713711114674695,0.8735359570454488,0.1771036752538028,0.7959875219353002,0.8446824301019963,0.7949525012627061,0.3962606752044213,0.1644498825147766,double
16.0,2020.0,0.1628173512762556,0.1550242304900761,0.1497108390444199,0.4163553819976474,0.8815417769905904,0.9130751086357868,0.2015840061287899,0.3862989891100091,0.6615428065527399,0.8207387027531701,0.7686246756274324,0.5169577360760335,double
16.0,2021.0,0.2615429084873209,0.2234112055561666,0.2225749995515563,0.7277398869961005,0.8999298628972624,0.3069864490324547,0.1886800541854996,0.4392260347875751,0.6245934196426173,0.6201039659574482,0.5724580769997641,0.3254892359410872,double
16.0,2022.0,0.1764034447283775,0.1718254124069571,0.1866528726049612,0.5733991124157211,0.6220218195912351,0.6092742936619137,0.3438250506424634,0.610084862758877,0.559867441213364,0.3819584604499302,0.1721102388851217,0.1275946495724076,double
17.0,2019.0,0.1918847097616874,0.1826095648265856,0.1682440817840492,0.200694203116534,0.7915039296025714,0.8799121029481431,0.8940150039444481,0.2530778267069533,0.6079099318831543,0.8411699454636462,0.8020488037722424,0.2692956249592519,double
17.0,2020.0,0.1845772480441341,0.1718755567592053,0.1621576203893243,0.2182593929912228,0.8452289130250281,0.9216012697926488,0.8945456857590391,0.2438131547490531,0.6688364727032196,0.8273959955794471,0.7428096477156015,0.2321007035185265,double
17.0,2021.0,0.1565999039683538,0.1401808649862685,0.1977219909833732,0.2908848674353,0.8324165762173109,0.8740884790672241,0.1440778161749909,0.3296600439636932,0.5714913779001429,0.5558117128666541,0.4293835790458205,0.1476887533172963,double
17.0,2022.0,0.1202166787252768,0.1194173704915475,0.1380700287110761,0.5276131989717532,0.6359870416145157,0.6883428943223429,0.3900032504474929,0.1640507830619732,0.5672879710018123,0.53865421591603,0.4578327554602504,0.1636082163050971,double
18.0,2019.0,0.226851891045873,0.2206440761665551,0.1717510972797108,0.6449320539848552,0.9086479997788078,0.8079980909456478,0.264713959253047,0.8578036073185079,0.8427188405280729,0.4138069057184331,0.2337307727617617,0.1913578762274269,double
18.0,2020.0,0.179384508612341,0.1721153075503803,0.1623418075420634,0.3231614278385376,0.4986042067666896,0.9055739177866134,0.8369365757271044,0.486958266170536,0.8106597067643722,0.72065868726811,0.302807853358369,0.1830951375125998,double
18.0,2021.0,0.1752134671605483,0.1561390037110268,0.2359486289251416,0.4330879876996791,0.762049776482516,0.737112172474635,0.1807755880107626,0.5558035914251357,0.5333213489058266,0.1966577745326698,0.1120633288887143,0.1215736368611087,double
18.0,2022.0,0.1269412794295813,0.122525306083654,0.1424659221460224,0.266019093063641,0.5753355497085781,0.6082950531870487,0.5633117085026508,0.3320513601102615,0.5435576118228553,0.5172505087051206,0.1290177003725087,0.1360873620769934,double
19.0,2019.0,0.3707441591371949,0.3095484626117442,0.2380667378486832,0.3821814561478832,0.8915514178407271,0.925122917154363,0.4747358536264105,0.3581251462184757,0.8737213603810173,0.8522093943981803,0.5409503981757763,0.2270627554380548,double
19.0,2020.0,0.1956234979947409,0.183806556010597,0.1576834271777874,0.2175095120890803,0.4666738121842053,0.8871096880195699,0.7488305315437773,0.3848324182620095,0.7077183667402932,0.7872184291161975,0.6411176913533155,0.4752577475096705,double
19.0,2021.0,0.2983173852219652,0.2405570713491749,0.2025330170314741,0.4909517492850731,0.8902826957949684,0.8799694822453906,0.1187674825923767,0.4405809246483959,0.5723401588366562,0.3435905430636428,0.1102464877237793,0.1175128358364144,double
19.0,2022.0,0.1148735679852729,0.110977944650333,0.126059198143809,0.2154927392375348,0.48850139578027,0.6764337955954874,0.3497178221886358,0.1346850521457164,0.4653106599086467,0.5664840497676968,0.4412469881654232,0.2616560119575644,double
20.0,2019.0,0.1588898621180325,0.0975480344961294,0.1139565612060027,0.2717537892973551,0.7828343300483542,0.8537553083332959,0.5139608711907978,0.1965681213997158,0.6536093896384026,0.7397720029712039,0.2619434420152226,0.1859505645906018,double
20.0,2020.0,0.1608257229884919,0.1533647759050055,0.1341500999410669,0.2197670793125386,0.5192636287462539,0.7929715058465152,0.8966815689080309,0.2533392043329643,0.4378528543821586,0.6579456831769082,0.6659277772215046,0.4516799791720222,double
20.0,2021.0,0.191701559692518,0.1429129688793314,0.1286191545852313,0.2060585205207957,0.8133830992073888,0.9260503745002348,0.5022671644626264,0.1435499091790523,0.5089442274355638,0.4999438191824941,0.2794305565211615,0.1437415914915018,double
20.0,2022.0,0.1141798960336233,0.1135557443664073,0.1184053781191485,0.1323890008254038,0.2807325798113969,0.4501677686390576,0.4025922061760562,0.0959226813116703,0.1445391688148208,0.5973518262244706,0.5160768587951163,0.2112220341009191,double
21.0,2019.0,0.171240821801927,0.1694928928795364,0.1315085033510182,0.3373983156696161,0.8810789324609868,0.8731232637935991,0.1564197087926499,0.7210112342052788,0.8595253181374122,0.8313498224968866,0.2651292337398344,0.2033950695368001,double
21.0,2020.0,0.1884666704301869,0.1779313945225494,0.1512413989622232,0.1578978615688272,0.7187340726979797,0.9064058741223554,0.9077525124818796,0.2024927584872749,0.6850249670127302,0.8854600149561647,0.8036759817330679,0.5586751841973969,double
21.0,2021.0,0.1747068491348059,0.1258251301414853,0.1488845969665726,0.5114622966064221,0.8648874017518836,0.8866741102625605,0.1201730563438509,0.5545817007993183,0.5733638154882018,0.3597383494270499,0.0771961053404435,0.119278451407574,double
21.0,2022.0,0.113550221547329,0.107501079267742,0.1083786751282847,0.1290545782760842,0.304357549197872,0.6920903691258223,0.3642409559293061,0.1314655938711178,0.1506247278337898,0.6232846587494442,0.2028956987997416,0.1746247406565164,double
22.0,2019.0,0.1574497902477588,0.165178393109558,0.1412153260132806,0.3466042068187595,0.938610001049172,0.9059317858882928,0.2086840963587272,0.7128861346454749,0.8522962999705801,0.8072320922202973,0.3409904684381069,0.2196560297305175,double
22.0,2020.0,0.1952729236806822,0.1772478231713848,0.1626810806038891,0.1954270056224901,0.3412049430756803,0.5838174285811994,0.910361771166562,0.2633460655146782,0.6651711829498993,0.7571477631807952,0.1613253791247539,0.1537805703069961,double
22.0,2021.0,0.1433497017646035,0.1617393314110595,0.2668451026758716,0.7462142527252973,0.9265207835901836,0.8003451298636775,0.135466665219972,0.5320819753715607,0.6163131570885148,0.3858484160053755,0.1850252523684546,0.2774061573500797,double_cover
22.0,2022.0,0.3425551086601076,0.2353639417038707,0.1234669964043736,0.4285007412422378,0.6573697228797969,0.6039639921723354,0.383590102791372,0.4208817901281459,0.604082554787112,0.5900076526083498,0.2429310368587888,0.1752703331558688,double
23.0,2019.0,0.1511061790626029,0.1618412716705619,0.1429278921056782,0.1726190003082502,0.868059286732732,0.925486637721026,0.6433424647158089,0.1890168539566302,0.8172685618751013,0.8343744113802003,0.4748934901308754,0.2164592462710322,double
23.0,2020.0,0.1633268106843891,0.1556215732081901,0.1433761521068021,0.1537959025226552,0.1551990074634464,0.1849343383337894,0.4283795459080647,0.8397581369828925,0.8328157382601428,0.7416065675080702,0.3323711467100648,0.2519060719363356,single
23.0,2021.0,0.2382501764538539,0.2185782733030959,0.2085315239623265,0.3995585260569799,0.7867786102891523,0.933792036945416,0.2569758055985994,0.1665526874197878,0.4660933430234223,0.4682912070568678,0.1278871017810368,0.1147167761055963,cover
23.0,2022.0,0.1137326300117966,0.1209370036764731,0.1137541719574387,0.0931057009222731,0.1167905238886019,0.2158577384059814,0.3493247020408841,0.6560314955133205,0.668639496610025,0.5723381641697345,0.2886807781255716,0.187844916949391,cover
24.0,2019.0,0.1880381262408268,0.1726139181114724,0.1829435135207665,0.7168337643589249,0.9178701867518064,0.9101378583324116,0.1817837173623672,0.4762645260715008,0.8431500502406821,0.741467230017108,0.3459940293745161,0.2426480491675172,double
24.0,2020.0,0.204160129227896,0.1971878243279745,0.1825770622575772,0.3081399598169117,0.581574693766449,0.7604520538452999,0.3872661430266267,0.5658826881057417,0.8031856651480467,0.7728689984181635,0.5128732084146438,0.3001939238518152,double
24.0,2021.0,0.2200505931278144,0.1650849634549409,0.3176646273445704,0.6533351212617606,0.8700018934053204,0.8489837747480331,0.1324664015330054,0.5091480747906723,0.5293488288880877,0.2250177814893119,0.1216165064372312,0.125751522103087,double
24.0,2022.0,0.1351072035372469,0.1546621389599068,0.1562455719323006,0.3935045770656064,0.6243347794264207,0.6043927124926495,0.3139186010465211,0.434527916155325,0.6685060602226326,0.5740621485264671,0.4072466690187217,0.2469660100988844,double
25.0,2019.0,0.1407927943533261,0.1324606347604277,0.1386814272387329,0.656761192428652,0.9220120014540464,0.9207929573836342,0.1759460849233077,0.7517730290990855,0.8691702396017873,0.7578963351998312,0.291282901474673,0.2032968241226549,double
25.0,2020.0,0.1766776675585359,0.1730856169129367,0.1618313513191895,0.2456474373947968,0.5319017432927878,0.6793863883322288,0.2779551679914634,0.7012889193063694,0.8741103922863461,0.8432487796124715,0.3866081474326041,0.2302267295980831,double
25.0,2021.0,0.1785841560624666,0.1658490351331058,0.1797148760819943,0.6439762065819463,0.9154331538279352,0.9343469836437068,0.1363872598625676,0.4838413043038682,0.6068223414042823,0.4632501420272172,0.089139945234557,0.1021508229558935,double
25.0,2022.0,0.1091323487094395,0.114440934388999,0.13916628117024,0.4640365517103701,0.6340276597471267,0.5610502675237248,0.2750089947554528,0.5308273145209095,0.6172317131596351,0.5702114753387179,0.150680940310984,0.1405940449424695,double
26.0,2019.0,0.1652001167738236,0.1706194789015989,0.1579532241549645,0.3459398698351285,0.886591745793774,0.8412713503692569,0.188403957921618,0.3234122369890282,0.7497631386678556,0.6413684425709795,0.2336005867522501,0.17978843712997,double
26.0,2020.0,0.1591523584764937,0.1405400625850486,0.1288045296417829,0.2439734038270206,0.46762303955761,0.7178211753466639,0.4947744803734157,0.4038733426356366,0.6066404061329638,0.6610514275117219,0.4594843007647858,0.2421385405266101,double
26.0,2021.0,0.1639449151141332,0.1541429474456724,0.2255610824011858,0.3844554322636903,0.7942605728171277,0.90529132444054,0.1849635533133817,0.2104044252566313,0.4839510623583868,0.3348458006452926,0.0965349853306682,0.1080154247928683,double
26.0,2022.0,0.110945972843378,0.1147650376725936,0.1238951482171886,0.3899496576256605,0.5891003858445588,0.6085169586992872,0.542286059457142,0.2397756054797664,0.5172633881991088,0.4904183149443966,0.169846492470071,0.1305738292194789,double
27.0,2019.0,0.1748643564902221,0.1798996429512184,0.1649448254423276,0.5840432085547992,0.9230466076261156,0.8984728695223126,0.1986161090666434,0.6326678366424269,0.8686273190271928,0.76739933396174,0.2777980848708786,0.193042972397886,double
27.0,2020.0,0.1659066137953427,0.1517889910525118,0.1422362076012294,0.2502078178806192,0.5638727138666638,0.6508763718295418,0.298628097969023,0.7370780944625996,0.8848173025807313,0.8400690459629121,0.3793088598511822,0.2063575461568435,double
27.0,2021.0,0.1692975564657489,0.1695526248100049,0.2296083708644462,0.5563652239684175,0.9289161513300276,0.9056017552106436,0.1314301545046696,0.435688452121649,0.6102874769029791,0.4769168096193484,0.0843883567651867,0.1014863142189421,double
27.0,2022.0,0.1122520942570981,0.1201846293346335,0.1520935649870025,0.4701701166289029,0.6014772013757627,0.5168309666243951,0.3096103939671357,0.5788739264472741,0.6039515505536348,0.5773963607880161,0.1630211131035944,0.1430879391752753,double
28.0,2019.0,0.1751440238940345,0.1812068633279986,0.1605567262750072,0.5904391205048001,0.9210143337105344,0.885258841158104,0.1753069705483683,0.6503231176840155,0.8728691882393956,0.7527988017394395,0.2679724894724815,0.1891851400755714,double
28.0,2020.0,0.1711368769342423,0.1615006508740533,0.1511684904985308,0.300564781160937,0.6052448535649205,0.7165519427570171,0.2796623087116147,0.8432713119058621,0.8920512402521058,0.8581464990371279,0.4638542233977119,0.1700872125527703,double
28.0,2021.0,0.1626195967751547,0.1366210010431517,0.1984592484108453,0.5574837887107132,0.8806188977589374,0.9283234773553788,0.1340990700228327,0.4358818608525254,0.6178258028498733,0.4710708774380279,0.0786447182236365,0.1017011294254802,double
28.0,2022.0,0.106124381057051,0.1142230487355451,0.155601924490433,0.5242704438387444,0.6339494943763585,0.3570953924752051,0.2247500910541125,0.585973235133161,0.6005999038675055,0.5715407939565895,0.1935060610195533,0.1512330109636109,double
29.0,2019.0,0.1818013218780052,0.1710096451381474,0.1862875983732756,0.3239838857429216,0.8374765215427046,0.8725231497759972,0.2136147492272615,0.5632240405875214,0.8222277025206846,0.7074762431893311,0.2092506771943842,0.2100575576065922,double
29.0,2020.0,0.1866418427315353,0.1859132177373309,0.1590520979456593,0.2818060667357661,0.461778486731478,0.5837262703712817,0.3382743061759604,0.7221627401521565,0.8561291203775196,0.789181228219826,0.3415383135729188,0.1849349049684469,double
29.0,2021.0,0.1602067631587411,0.1434141692961582,0.20166135890694,0.7135639973743437,0.8870161587710101,0.8983947556226596,0.1502736586298607,0.5348812481925836,0.5938431369113116,0.3214820806385006,0.0815642178475246,0.1059001475644436,double
29.0,2022.0,0.1068588449324921,0.1129910700856417,0.1461977837402808,0.4282421819448194,0.5361480660028848,0.2098080767241915,0.1549461526612351,0.584743759379758,0.5933798106071067,0.5068007082782212,0.1460653983632757,0.1452458607503232,double
30.0,2019.0,0.2826957408960785,0.2291701201023895,0.178447022016157,0.8179669654481675,0.919498531323379,0.8774893581122492,0.1910398498443671,0.6204556789156027,0.8626554183024653,0.7948950725453748,0.4163979481481457,0.2711413870388617,double
